CPU_Use,App_Name,Framework
17.8,N,EdgeMAD
12.5,N,EdgeMAD
5,N,EdgeMAD
14.2,N,EdgeMAD
13.1,N,EdgeMAD
14.7,N,EdgeMAD
7.6,N,EdgeMAD
11.5,N,EdgeMAD
5.8,N,EdgeMAD
6.2,N,EdgeMAD
8.8,N,EdgeMAD
13.5,N,EdgeMAD
19.2,N,EdgeMAD
14.7,N,EdgeMAD
6.9,N,EdgeMAD
7.6,N,EdgeMAD
13.8,N,EdgeMAD
13.3,N,EdgeMAD
17.2,N,EdgeMAD
23,N,EdgeMAD
11.1,N,EdgeMAD
14.7,N,EdgeMAD
9.3,N,EdgeMAD
7.1,N,EdgeMAD
11.1,N,EdgeMAD
6.8,N,EdgeMAD
5.4,N,EdgeMAD
19.2,N,EdgeMAD
7.6,N,EdgeMAD
13.8,N,EdgeMAD
23,N,EdgeMAD
12.5,N,EdgeMAD
8.3,N,EdgeMAD
11.5,N,EdgeMAD
13.7,N,EdgeMAD
19.3,N,EdgeMAD
15.6,N,EdgeMAD
14.2,N,EdgeMAD
14.2,N,EdgeMAD
11.5,N,EdgeMAD
10.5,N,EdgeMAD
14.2,N,EdgeMAD
13.8,N,EdgeMAD
7.1,N,EdgeMAD
16.1,N,EdgeMAD
15.3,N,EdgeMAD
17.2,N,EdgeMAD
10.7,N,EdgeMAD
11.1,N,EdgeMAD
6,N,EdgeMAD
12.8,N,EdgeMAD
14.2,N,EdgeMAD
7.4,N,EdgeMAD
12.9,N,EdgeMAD
14.2,N,EdgeMAD
7.2,N,EdgeMAD
14.6,N,EdgeMAD
10.7,N,EdgeMAD
11.5,N,EdgeMAD
13.3,N,EdgeMAD
22.8,N,EdgeMAD
11.6,N,EdgeMAD
14.8,N,EdgeMAD
2.3,N,EdgeMAD
18.7,N,EdgeMAD
3.8,N,EdgeMAD
10.3,N,EdgeMAD
13.3,N,EdgeMAD
7.4,N,EdgeMAD
14.8,N,EdgeMAD
10,N,EdgeMAD
7.1,N,EdgeMAD
12.8,N,EdgeMAD
15.3,N,EdgeMAD
14.2,N,EdgeMAD
7.4,N,EdgeMAD
10.3,N,EdgeMAD
5.1,N,EdgeMAD
9.3,N,EdgeMAD
1.4,N,EdgeMAD
11.5,N,EdgeMAD
11.7,N,EdgeMAD
14.2,N,EdgeMAD
5.5,N,EdgeMAD
19.2,N,EdgeMAD
6.7,N,EdgeMAD
7.1,N,EdgeMAD
4.7,N,EdgeMAD
6.4,N,EdgeMAD
12.9,N,EdgeMAD
5.2,N,EdgeMAD
15.3,N,EdgeMAD
2.4,N,EdgeMAD
13.5,N,EdgeMAD
11.1,N,EdgeMAD
17.8,N,EdgeMAD
13.5,N,EdgeMAD
11.3,N,EdgeMAD
16.1,N,EdgeMAD
18.5,N,EdgeMAD
10.7,N,EdgeMAD
15.3,N,EdgeMAD
13.3,N,EdgeMAD
15.6,N,EdgeMAD
11.5,N,EdgeMAD
15.3,N,EdgeMAD
19.2,N,EdgeMAD
17.2,N,EdgeMAD
19.2,N,EdgeMAD
5.5,N,EdgeMAD
16.6,N,EdgeMAD
15.3,N,EdgeMAD
15.3,N,EdgeMAD
7.1,N,EdgeMAD
11.5,N,EdgeMAD
10.5,N,EdgeMAD
7.6,N,EdgeMAD
19.2,N,EdgeMAD
18.7,N,EdgeMAD
9.5,N,EdgeMAD
12.8,N,EdgeMAD
19.2,N,EdgeMAD
19.2,N,EdgeMAD
18.5,N,EdgeMAD
15.3,N,EdgeMAD
19.2,N,EdgeMAD
15.1,N,EdgeMAD
11.1,N,EdgeMAD
8.5,N,EdgeMAD
20,N,EdgeMAD
12.8,N,EdgeMAD
3.8,N,EdgeMAD
15.3,N,EdgeMAD
11.5,N,EdgeMAD
9,N,EdgeMAD
16.6,N,EdgeMAD
14.2,N,EdgeMAD
22.2,N,EdgeMAD
3.8,N,EdgeMAD
11.5,N,EdgeMAD
10,N,EdgeMAD
6.6,N,EdgeMAD
10.3,N,EdgeMAD
10.3,N,EdgeMAD
14.7,N,EdgeMAD
7.5,N,EdgeMAD
5.5,N,EdgeMAD
2.2,N,EdgeMAD
8.8,N,EdgeMAD
15.3,N,EdgeMAD
19.2,N,EdgeMAD
7.6,N,EdgeMAD
5.1,N,EdgeMAD
11.1,N,EdgeMAD
13.8,N,EdgeMAD
15.3,N,EdgeMAD
11.1,N,EdgeMAD
13.5,N,EdgeMAD
8.3,N,EdgeMAD
15.3,N,EdgeMAD
7.6,N,EdgeMAD
15,N,EdgeMAD
10.7,N,EdgeMAD
30.7,N,EdgeMAD
10,N,EdgeMAD
7.6,N,EdgeMAD
16.6,N,EdgeMAD
18.7,N,EdgeMAD
3.8,N,EdgeMAD
23,N,EdgeMAD
10.5,N,EdgeMAD
7.6,N,EdgeMAD
17.8,N,EdgeMAD
11.1,N,EdgeMAD
10.7,N,EdgeMAD
14.2,N,EdgeMAD
22.2,N,EdgeMAD
15.3,N,EdgeMAD
7.6,N,EdgeMAD
14.8,N,EdgeMAD
11.1,N,EdgeMAD
11.5,N,EdgeMAD
13.3,N,EdgeMAD
15.3,N,EdgeMAD
12.7,N,EdgeMAD
5.6,N,EdgeMAD
2.3,N,EdgeMAD
9.3,N,EdgeMAD
17.8,N,EdgeMAD
13.8,N,EdgeMAD
6.1,N,EdgeMAD
7.3,N,EdgeMAD
1.9,N,EdgeMAD
5,N,EdgeMAD
1.3,N,EdgeMAD
7.6,N,EdgeMAD
10.8,N,EdgeMAD
11.5,N,EdgeMAD
3.7,N,EdgeMAD
11.1,N,EdgeMAD
11.5,N,EdgeMAD
20.5,N,EdgeMAD
34.6,N,EdgeMAD
14.2,N,EdgeMAD
12.5,N,EdgeMAD
18.7,N,EdgeMAD
19.2,N,EdgeMAD
13.1,N,EdgeMAD
11.5,N,EdgeMAD
5.7,N,EdgeMAD
7.6,N,EdgeMAD
15.6,N,EdgeMAD
14.7,N,EdgeMAD
16.1,N,EdgeMAD
12.5,N,EdgeMAD
15.1,N,EdgeMAD
7.6,N,EdgeMAD
30.7,N,EdgeMAD
11.5,N,EdgeMAD
13.5,N,EdgeMAD
7.4,N,EdgeMAD
12.9,N,EdgeMAD
15.6,N,EdgeMAD
11.4,N,EdgeMAD
3.7,N,EdgeMAD
10.4,N,EdgeMAD
10.3,N,EdgeMAD
19.2,N,EdgeMAD
11.1,N,EdgeMAD
15.3,N,EdgeMAD
10.3,N,EdgeMAD
7.8,N,EdgeMAD
11.5,N,EdgeMAD
17.2,N,EdgeMAD
20,N,EdgeMAD
15.3,N,EdgeMAD
11.6,N,EdgeMAD
17.8,N,EdgeMAD
17.1,N,EdgeMAD
8.4,N,EdgeMAD
15.1,N,EdgeMAD
9.3,N,EdgeMAD
8.1,N,EdgeMAD
15.3,N,EdgeMAD
16.1,N,EdgeMAD
14.2,N,EdgeMAD
6.2,N,EdgeMAD
23,N,EdgeMAD
2.2,N,EdgeMAD
6.5,N,EdgeMAD
14.2,N,EdgeMAD
11.4,N,EdgeMAD
12.5,N,EdgeMAD
18.5,N,EdgeMAD
9.7,N,EdgeMAD
8.5,N,EdgeMAD
14.2,N,EdgeMAD
16.6,N,EdgeMAD
12.9,N,EdgeMAD
19.2,N,EdgeMAD
14.8,N,EdgeMAD
10.3,N,EdgeMAD
13.3,N,EdgeMAD
19.2,N,EdgeMAD
13.1,N,EdgeMAD
6.4,N,EdgeMAD
11.1,N,EdgeMAD
18.5,N,EdgeMAD
7.6,N,EdgeMAD
19.3,N,EdgeMAD
13.8,N,EdgeMAD
8.3,N,EdgeMAD
10.2,N,EdgeMAD
12.1,N,EdgeMAD
14.8,N,EdgeMAD
14.8,N,EdgeMAD
13.3,N,EdgeMAD
15.1,N,EdgeMAD
6.8,N,EdgeMAD
5.5,N,EdgeMAD
18.5,N,EdgeMAD
18.5,N,EdgeMAD
5.4,N,EdgeMAD
17.6,N,EdgeMAD
7.4,N,EdgeMAD
22.2,N,EdgeMAD
13.5,N,EdgeMAD
15.6,N,EdgeMAD
14.8,N,EdgeMAD
11.5,N,EdgeMAD
5.5,N,EdgeMAD
8.5,N,EdgeMAD
9.3,N,EdgeMAD
3.5,N,EdgeMAD
6.2,N,EdgeMAD
1.8,N,EdgeMAD
15,N,EdgeMAD
15.6,N,EdgeMAD
9,N,EdgeMAD
5.5,N,EdgeMAD
1.3,N,EdgeMAD
2.6,N,EdgeMAD
6,N,EdgeMAD
3.8,N,EdgeMAD
14.8,N,EdgeMAD
16.2,N,EdgeMAD
7.6,N,EdgeMAD
11.5,N,EdgeMAD
7.6,N,EdgeMAD
18.5,N,EdgeMAD
19.2,N,EdgeMAD
10.8,N,EdgeMAD
12.9,N,EdgeMAD
22.2,N,EdgeMAD
14.8,N,EdgeMAD
14.8,N,EdgeMAD
15.3,N,EdgeMAD
18.5,N,EdgeMAD
8.5,N,EdgeMAD
7.1,N,EdgeMAD
15.1,N,EdgeMAD
8.1,N,EdgeMAD
11.5,N,EdgeMAD
7.6,N,EdgeMAD
3.8,N,EdgeMAD
7.6,N,EdgeMAD
19.2,N,EdgeMAD
7.4,N,EdgeMAD
20,N,EdgeMAD
6.4,N,EdgeMAD
18.5,N,EdgeMAD
5.4,N,EdgeMAD
11.7,N,EdgeMAD
5.5,N,EdgeMAD
15.6,N,EdgeMAD
21.4,N,EdgeMAD
14.8,N,EdgeMAD
12.1,N,EdgeMAD
13.8,N,EdgeMAD
16.6,N,EdgeMAD
13.5,N,EdgeMAD
17.2,N,EdgeMAD
6.8,N,EdgeMAD
11.1,N,EdgeMAD
7.1,N,EdgeMAD
19.2,N,EdgeMAD
12.9,N,EdgeMAD
8.3,N,EdgeMAD
9.6,N,EdgeMAD
11.5,N,EdgeMAD
23,N,EdgeMAD
20,N,EdgeMAD
9.3,N,EdgeMAD
15.3,N,EdgeMAD
15.3,N,EdgeMAD
7.5,N,EdgeMAD
10.7,N,EdgeMAD
14.8,N,EdgeMAD
19.2,N,EdgeMAD
18.5,N,EdgeMAD
7.5,N,EdgeMAD
7.4,N,EdgeMAD
13.8,N,EdgeMAD
11.5,N,EdgeMAD
11.1,N,EdgeMAD
14.8,N,EdgeMAD
15.3,N,EdgeMAD
9.7,N,EdgeMAD
17.1,N,EdgeMAD
11.1,N,EdgeMAD
7.4,N,EdgeMAD
18.5,N,EdgeMAD
9.6,N,EdgeMAD
14.8,N,EdgeMAD
11.5,N,EdgeMAD
11.3,N,EdgeMAD
9.6,N,EdgeMAD
5.8,N,EdgeMAD
14.8,N,EdgeMAD
10,N,EdgeMAD
5.4,N,EdgeMAD
10.3,N,EdgeMAD
11.1,N,EdgeMAD
26.4,N,EdgeMAD
7.6,N,EdgeMAD
11.1,N,EdgeMAD
6.4,N,EdgeMAD
12.5,N,EdgeMAD
7.1,N,EdgeMAD
12.8,N,EdgeMAD
15.3,N,EdgeMAD
3.7,N,EdgeMAD
18.5,N,EdgeMAD
4.7,N,EdgeMAD
1.4,N,EdgeMAD
5.4,N,EdgeMAD
1.6,N,EdgeMAD
7.6,N,EdgeMAD
1.1,N,EdgeMAD
7.6,N,EdgeMAD
13.7,N,EdgeMAD
13.8,N,EdgeMAD
8.1,N,EdgeMAD
15.6,N,EdgeMAD
6.4,N,EdgeMAD
14.8,N,EdgeMAD
4,N,EdgeMAD
6.2,N,EdgeMAD
3.8,N,EdgeMAD
8.3,N,EdgeMAD
4.4,N,EdgeMAD
6.6,N,EdgeMAD
3.5,N,EdgeMAD
15,N,EdgeMAD
17.8,N,EdgeMAD
14.2,N,EdgeMAD
14.2,N,EdgeMAD
16.2,N,EdgeMAD
26.9,N,EdgeMAD
10.8,N,EdgeMAD
7.6,N,EdgeMAD
11.5,N,EdgeMAD
12.5,N,EdgeMAD
11.5,N,EdgeMAD
12.9,N,EdgeMAD
15.7,N,EdgeMAD
11.7,N,EdgeMAD
16.6,N,EdgeMAD
11.1,N,EdgeMAD
11.5,N,EdgeMAD
19.2,N,EdgeMAD
14.8,N,EdgeMAD
3.7,N,EdgeMAD
11.5,N,EdgeMAD
12.9,N,EdgeMAD
6.5,N,EdgeMAD
20.5,N,EdgeMAD
15.3,N,EdgeMAD
16.1,N,EdgeMAD
18.5,N,EdgeMAD
10.3,N,EdgeMAD
18.4,N,EdgeMAD
3.8,N,EdgeMAD
10.8,N,EdgeMAD
11.1,N,EdgeMAD
19.2,N,EdgeMAD
10,N,EdgeMAD
11.7,N,EdgeMAD
5.5,N,EdgeMAD
3.7,N,EdgeMAD
7.6,N,EdgeMAD
13.7,N,EdgeMAD
18.5,N,EdgeMAD
17.1,N,EdgeMAD
4,N,EdgeMAD
16.1,N,EdgeMAD
6.5,N,EdgeMAD
19.4,N,EdgeMAD
7.6,N,EdgeMAD
13.7,N,EdgeMAD
16.1,N,EdgeMAD
3.7,N,EdgeMAD
14.8,N,EdgeMAD
14.8,N,EdgeMAD
19.2,N,EdgeMAD
12.8,N,EdgeMAD
10.8,N,EdgeMAD
10,N,EdgeMAD
12.5,N,EdgeMAD
7.4,N,EdgeMAD
7.6,N,EdgeMAD
23,N,EdgeMAD
10.3,N,EdgeMAD
7.4,N,EdgeMAD
11.5,N,EdgeMAD
14.2,N,EdgeMAD
10.7,N,EdgeMAD
15.3,N,EdgeMAD
13.8,N,EdgeMAD
11.5,N,EdgeMAD
21.2,N,EdgeMAD
14.8,N,EdgeMAD
10.7,N,EdgeMAD
6.6,N,EdgeMAD
14.8,N,EdgeMAD
24.1,N,EdgeMAD
7.4,N,EdgeMAD
6.6,N,EdgeMAD
20.6,N,EdgeMAD
11.5,N,EdgeMAD
19.2,N,EdgeMAD
19.2,N,EdgeMAD
13.5,N,EdgeMAD
7.4,N,EdgeMAD
7.1,N,EdgeMAD
14.2,N,EdgeMAD
118,T,Client-Server
107,T,Client-Server
114,T,Client-Server
92.3,T,Client-Server
123,T,Client-Server
103,T,Client-Server
53.8,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
34.6,T,Client-Server
84.6,T,Client-Server
80.7,T,Client-Server
74,T,Client-Server
70.3,T,Client-Server
40.7,T,Client-Server
11.5,T,Client-Server
34.6,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
11.5,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
34.6,T,Client-Server
46.1,T,Client-Server
46.1,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
17.2,T,Client-Server
18.5,T,Client-Server
7.6,T,Client-Server
7.6,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
23,T,Client-Server
42.3,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
26.9,T,Client-Server
26.9,T,Client-Server
69.2,T,Client-Server
92.3,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
57.6,T,Client-Server
3.8,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
14.8,T,Client-Server
11.5,T,Client-Server
11.5,T,Client-Server
3.5,T,Client-Server
25.9,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
34.6,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
11.5,T,Client-Server
30.7,T,Client-Server
37,T,Client-Server
30.7,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
7.1,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
23,T,Client-Server
18.5,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
38.4,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
33.3,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
34.6,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
26.9,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
42.3,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
7.4,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
38.4,T,Client-Server
37,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
14.8,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
34.6,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
14.8,T,Client-Server
11.5,T,Client-Server
29.6,T,Client-Server
11.1,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
26.9,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
23,T,Client-Server
11.1,T,Client-Server
7.6,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
73,T,Client-Server
37,T,Client-Server
37,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
46.1,T,Client-Server
59.2,T,Client-Server
57.6,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
53.8,T,Client-Server
53.8,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
84.6,T,Client-Server
48.1,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
53.8,T,Client-Server
25.9,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
7.1,T,Client-Server
3.8,T,Client-Server
70.3,T,Client-Server
188,T,Client-Server
107,T,Client-Server
88.4,T,Client-Server
74,T,Client-Server
84.6,T,Client-Server
92.3,T,Client-Server
192,T,Client-Server
69.2,T,Client-Server
3.8,T,Client-Server
42.3,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
80.7,T,Client-Server
103,T,Client-Server
81.4,T,Client-Server
80.7,T,Client-Server
53.8,T,Client-Server
42.3,T,Client-Server
7.6,T,Client-Server
50,T,Client-Server
30.7,T,Client-Server
26.9,T,Client-Server
3.8,T,Client-Server
38.4,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
7.6,T,Client-Server
7.4,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
11.5,T,Client-Server
74,T,Client-Server
26.9,T,Client-Server
25,T,Client-Server
11.5,T,Client-Server
26.9,T,Client-Server
44.4,T,Client-Server
7.4,T,Client-Server
14.8,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
30.7,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
55.5,T,Client-Server
96.1,T,Client-Server
73,T,Client-Server
19.2,T,Client-Server
46.1,T,Client-Server
11.1,T,Client-Server
14.8,T,Client-Server
11.5,T,Client-Server
34.6,T,Client-Server
26.6,T,Client-Server
34.6,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
30.7,T,Client-Server
24.1,T,Client-Server
13.7,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
46.1,T,Client-Server
11.5,T,Client-Server
7.4,T,Client-Server
30.7,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
42.3,T,Client-Server
34.6,T,Client-Server
11.5,T,Client-Server
30.7,T,Client-Server
7.6,T,Client-Server
21.4,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
29.6,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
7.6,T,Client-Server
11.5,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
14.8,T,Client-Server
7.4,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
30.7,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
34.6,T,Client-Server
33.3,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
26.9,T,Client-Server
30.7,T,Client-Server
26.9,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
26.9,T,Client-Server
15.3,T,Client-Server
21.4,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
25.9,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
26.9,T,Client-Server
3.8,T,Client-Server
18.5,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
11.5,T,Client-Server
34.6,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
3.8,T,Client-Server
11.1,T,Client-Server
44.4,T,Client-Server
111,T,Client-Server
25.9,T,Client-Server
14.8,T,Client-Server
10.7,T,Client-Server
46.1,T,Client-Server
77.7,T,Client-Server
55.5,T,Client-Server
11.1,T,Client-Server
3.8,T,Client-Server
57.6,T,Client-Server
61.5,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
26.9,T,Client-Server
19.2,T,Client-Server
73,T,Client-Server
53.8,T,Client-Server
23,T,Client-Server
53.8,T,Client-Server
30.7,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
26.9,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
70.3,T,Client-Server
151,T,Client-Server
162,T,Client-Server
100,T,Client-Server
68.9,T,Client-Server
129,T,Client-Server
126,T,Client-Server
100,T,Client-Server
48.1,T,Client-Server
10.3,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
50,T,Client-Server
88.4,T,Client-Server
84.6,T,Client-Server
73,T,Client-Server
57.6,T,Client-Server
34.6,T,Client-Server
15.3,T,Client-Server
30.7,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
22.2,T,Client-Server
11.5,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
34.6,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
15.3,T,Client-Server
57.6,T,Client-Server
30.7,T,Client-Server
19.2,T,Client-Server
7.6,T,Client-Server
7.6,T,Client-Server
3.7,T,Client-Server
25.9,T,Client-Server
19.2,T,Client-Server
17.8,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
30.7,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
15.3,T,Client-Server
11.5,T,Client-Server
46.1,T,Client-Server
65.3,T,Client-Server
100,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
20.6,T,Client-Server
30.7,T,Client-Server
7.4,T,Client-Server
15.3,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
18.5,T,Client-Server
18.5,T,Client-Server
10.7,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
26.9,T,Client-Server
15.3,T,Client-Server
13.7,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.4,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
3.7,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
44.4,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
30.7,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
11.1,T,Client-Server
23,T,Client-Server
11.5,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
30.7,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
22.2,T,Client-Server
26.9,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
13.3,T,Client-Server
11.1,T,Client-Server
15.3,T,Client-Server
23,T,Client-Server
3.8,T,Client-Server
3.8,T,Client-Server
26.9,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
38.4,T,Client-Server
11.5,T,Client-Server
7.6,T,Client-Server
23,T,Client-Server
11.1,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
11.5,T,Client-Server
7.6,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.1,T,Client-Server
15.3,T,Client-Server
16.6,T,Client-Server
23,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
38.4,T,Client-Server
38.4,T,Client-Server
7.6,T,Client-Server
15.3,T,Client-Server
15.3,T,Client-Server
30.7,T,Client-Server
19.2,T,Client-Server
15.3,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
19.2,T,Client-Server
38.4,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
7.6,T,Client-Server
14.8,T,Client-Server
19.2,T,Client-Server
19.2,T,Client-Server
3.8,T,Client-Server
15.3,T,Client-Server
26.9,T,Client-Server
11.5,T,Client-Server
26.9,T,Client-Server
